"scale","level","subID","sub.gender","masc.femi","task"
"965",1.6629170806191,"voi_9",29,"female","femi","voi"
"966",1.49382296250958,"voi_9",30,"female","femi","voi"
"967",0.65309505600907,"voi_9",31,"male","femi","sti"
"968",0.75510853038215,"voi_9",32,"male","femi","sti"
"969",1.55471555059916,"voi_9",33,"male","femi","sti"
"970",1.42400098788032,"voi_9",34,"female","femi","sti"
"971",1.20429520913606,"voi_9",35,"female","femi","sti"
"972",1.48692812628242,"voi_9",36,"female","femi","sti"
"973",0.218001513346184,"voi_10",1,"male","masc","fac"
"974",0.358919958301841,"voi_10",2,"male","masc","fac"
"975",0.731524649480096,"voi_10",3,"male","masc","fac"
"976",0.335047002628581,"voi_10",4,"female","masc","fac"
"977",0.169980127256902,"voi_10",5,"female","masc","fac"
"978",0.584163780101988,"voi_10",6,"female","masc","fac"
"979",1.26892583711925,"voi_10",7,"male","masc","voi"
"980",1.50458361476767,"voi_10",8,"male","masc","voi"
"981",1.27529392106653,"voi_10",9,"male","masc","voi"
"982",2.94669104054549,"voi_10",10,"female","masc","voi"
"983",1.68311733608275,"voi_10",11,"female","masc","voi"
"984",1.39849089014776,"voi_10",12,"female","masc","voi"
"985",0.944643850910801,"voi_10",13,"male","masc","sti"
"986",0.774519681704048,"voi_10",14,"male","masc","sti"
"987",0.144475612409794,"voi_10",15,"male","masc","sti"
"988",0.934763876627342,"voi_10",16,"female","masc","sti"
"989",0.488153780412543,"voi_10",17,"female","masc","sti"
"990",1.27302611330842,"voi_10",18,"female","masc","sti"
"991",0.631699078994886,"voi_10",19,"male","femi","fac"
"992",0.590811025160886,"voi_10",20,"male","femi","fac"
"993",0.316939891284715,"voi_10",21,"male","femi","fac"
"994",0.420308182646732,"voi_10",22,"female","femi","fac"
"995",-0.177186916269152,"voi_10",23,"female","femi","fac"
"996",0.543527701508847,"voi_10",24,"female","femi","fac"
"997",1.50023391864658,"voi_10",25,"male","femi","voi"
"998",3.91235328652314,"voi_10",26,"male","femi","voi"
"999",2.34639394089531,"voi_10",27,"male","femi","voi"
"1000",1.8390051192074,"voi_10",28,"female","femi","voi"
"1001",1.52110756549482,"voi_10",29,"female","femi","voi"
"1002",1.49780893610092,"voi_10",30,"female","femi","voi"
"1003",0.616406983175111,"voi_10",31,"male","femi","sti"
"1004",0.907573972625788,"voi_10",32,"male","femi","sti"
"1005",1.56201533479012,"voi_10",33,"male","femi","sti"
"1006",1.46863518308913,"voi_10",34,"female","femi","sti"
"1007",1.30925718433405,"voi_10",35,"female","femi","sti"
"1008",1.26261623358176,"voi_10",36,"female","femi","sti"
"1009",0.419302269799474,"voi_11",1,"male","masc","fac"
"1010",0.626284127464711,"voi_11",2,"male","masc","fac"
"1011",0.902479184580858,"voi_11",3,"male","masc","fac"
"1012",0.370088895307342,"voi_11",4,"female","masc","fac"
"1013",0.289802880024408,"voi_11",5,"female","masc","fac"
"1014",0.48418702857028,"voi_11",6,"female","masc","fac"
"1015",1.43241106070519,"voi_11",7,"male","masc","voi"
"1016",1.63398980041768,"voi_11",8,"male","masc","voi"
"1017",1.46055172390175,"voi_11",9,"male","masc","voi"
"1018",3.07005207190955,"voi_11",10,"female","masc","voi"
"1019",1.91696744159682,"voi_11",11,"female","masc","voi"
"1020",1.55738712185882,"voi_11",12,"female","masc","voi"
"1021",1.17632497501692,"voi_11",13,"male","masc","sti"
"1022",0.907784532341932,"voi_11",14,"male","masc","sti"
"1023",0.145692397356825,"voi_11",15,"male","masc","sti"
"1024",1.07721259035683,"voi_11",16,"female","masc","sti"
"1025",0.34892178754874,"voi_11",17,"female","masc","sti"
"1026",1.68648595845215,"voi_11",18,"female","masc","sti"
"1027",0.6225816619339,"voi_11",19,"male","femi","fac"
"1028",0.64699328327031,"voi_11",20,"male","femi","fac"
"1029",0.183618736897585,"voi_11",21,"male","femi","fac"
"1030",0.513716749260873,"voi_11",22,"female","femi","fac"
"1031",0.013156103720477,"voi_11",23,"female","femi","fac"
"1032",0.5933089847645,"voi_11",24,"female","femi","fac"
"1033",1.22173261722596,"voi_11",25,"male","femi","voi"
"1034",4.38267263095924,"voi_11",26,"male","femi","voi"
"1035",2.77371230988436,"voi_11",27,"male","femi","voi"
"1036",2.29167832592064,"voi_11",28,"female","femi","voi"
"1037",2.18074547577842,"voi_11",29,"female","femi","voi"
"1038",1.95538077009361,"voi_11",30,"female","femi","voi"
"1039",0.732625901980081,"voi_11",31,"male","femi","sti"
"1040",0.972486212793294,"voi_11",32,"male","femi","sti"
"1041",1.97922282830458,"voi_11",33,"male","femi","sti"
"1042",1.58641917618143,"voi_11",34,"female","femi","sti"
"1043",1.51927583860548,"voi_11",35,"female","femi","sti"
"1044",1.4347230239724,"voi_11",36,"female","femi","sti"
"1045",0.226802907952257,"voi_12",1,"male","masc","fac"
"1046",0.813565742961713,"voi_12",2,"male","masc","fac"
"1047",0.760849068737953,"voi_12",3,"male","masc","fac"
"1048",0.389592198412891,"voi_12",4,"female","masc","fac"
"1049",0.316673100263299,"voi_12",5,"female","masc","fac"
"1050",0.675910022546101,"voi_12",6,"female","masc","fac"
"1051",1.7132664208905,"voi_12",7,"male","masc","voi"
"1052",1.87508574606449,"voi_12",8,"male","masc","voi"
"1053",1.78034982420056,"voi_12",9,"male","masc","voi"
"1054",3.77045671340203,"voi_12",10,"female","masc","voi"
"1055",1.99683711923627,"voi_12",11,"female","masc","voi"
"1056",2.09331018905826,"voi_12",12,"female","masc","voi"
"1057",1.24300536820388,"voi_12",13,"male","masc","sti"
"1058",0.701089263117059,"voi_12",14,"male","masc","sti"
"1059",0.0940441068221672,"voi_12",15,"male","masc","sti"
"1060",1.14709232104449,"voi_12",16,"female","masc","sti"
"1061",0.611895847816067,"voi_12",17,"female","masc","sti"
"1062",1.88864011270369,"voi_12",18,"female","masc","sti"
"1063",0.709648838005162,"voi_12",19,"male","femi","fac"
"1064",0.476400979192497,"voi_12",20,"male","femi","fac"
"1065",0.565565462615312,"voi_12",21,"male","femi","fac"
"1066",0.461286981475725,"voi_12",22,"female","femi","fac"
"1067",0.0202943984302916,"voi_12",23,"female","femi","fac"
"1068",0.629985227804506,"voi_12",24,"female","femi","fac"
"1069",1.87335510064017,"voi_12",25,"male","femi","voi"
"1070",4.80533312141685,"voi_12",26,"male","femi","voi"
"1071",3.18090754528018,"voi_12",27,"male","femi","voi"
"1072",2.56762339191088,"voi_12",28,"female","femi","voi"
"1073",1.79814369899385,"voi_12",29,"female","femi","voi"
"1074",2.20033206393756,"voi_12",30,"female","femi","voi"
"1075",0.722076112463645,"voi_12",31,"male","femi","sti"
"1076",1.34524652390225,"voi_12",32,"male","femi","sti"
"1077",2.09154428774802,"voi_12",33,"male","femi","sti"
"1078",1.77249250956118,"voi_12",34,"female","femi","sti"
"1079",1.68878557179186,"voi_12",35,"female","femi","sti"
"1080",1.77283820547331,"voi_12",36,"female","femi","sti"
"1081",0.452516994128892,"voi_13",1,"male","masc","fac"
"1082",0.65630979546426,"voi_13",2,"male","masc","fac"
"1083",1.01496573679169,"voi_13",3,"male","masc","fac"
"1084",0.626825611659803,"voi_13",4,"female","masc","fac"
"1085",0.338132733214343,"voi_13",5,"female","masc","fac"
"1086",0.569202406861605,"voi_13",6,"female","masc","fac"
"1087",1.92879242737001,"voi_13",7,"male","masc","voi"
"1088",2.32931731931507,"voi_13",8,"male","masc","voi"
"1089",2.24334118512017,"voi_13",9,"male","masc","voi"
"1090",3.81982316464156,"voi_13",10,"female","masc","voi"
"1091",2.15260788979788,"voi_13",11,"female","masc","voi"
"1092",2.08701919197206,"voi_13",12,"female","masc","voi"
"1093",1.56694267729118,"voi_13",13,"male","masc","sti"
"1094",0.858282260823923,"voi_13",14,"male","masc","sti"
"1095",0.371565292647896,"voi_13",15,"male","masc","sti"
"1096",1.39274836679104,"voi_13",16,"female","masc","sti"
"1097",0.799718814123782,"voi_13",17,"female","masc","sti"
"1098",2.01597020876746,"voi_13",18,"female","masc","sti"
"1099",0.811987547265193,"voi_13",19,"male","femi","fac"
"1100",0.804265449065644,"voi_13",20,"male","femi","fac"
"1101",0.335839483653087,"voi_13",21,"male","femi","fac"
"1102",0.404912059616104,"voi_13",22,"female","femi","fac"
"1103",-0.444357460503759,"voi_13",23,"female","femi","fac"
"1104",0.929709291124857,"voi_13",24,"female","femi","fac"
"1105",1.89492740567514,"voi_13",25,"male","femi","voi"
"1106",4.81874219369088,"voi_13",26,"male","femi","voi"
"1107",3.34784992242534,"voi_13",27,"male","femi","voi"
"1108",2.32582464052089,"voi_13",28,"female","femi","voi"
"1109",2.07700637057939,"voi_13",29,"female","femi","voi"
"1110",2.39491766522644,"voi_13",30,"female","femi","voi"
"1111",0.708216643362563,"voi_13",31,"male","femi","sti"
"1112",1.30482407805564,"voi_13",32,"male","femi","sti"
"1113",2.02851158015108,"voi_13",33,"male","femi","sti"
"1114",1.76863018992321,"voi_13",34,"female","femi","sti"
"1115",2.06226456177353,"voi_13",35,"female","femi","sti"
"1116",1.88021049589722,"voi_13",36,"female","femi","sti"
"1117",0.328262048340872,"voi_14",1,"male","masc","fac"
"1118",0.917531974316927,"voi_14",2,"male","masc","fac"
"1119",1.33663802652486,"voi_14",3,"male","masc","fac"
"1120",0.543447071656648,"voi_14",4,"female","masc","fac"
"1121",0.645764256558859,"voi_14",5,"female","masc","fac"
"1122",0.781625048104744,"voi_14",6,"female","masc","fac"
"1123",2.31567927038368,"voi_14",7,"male","masc","voi"
"1124",2.56484989918175,"voi_14",8,"male","masc","voi"
"1125",2.17942096684694,"voi_14",9,"male","masc","voi"
"1126",4.34763274579966,"voi_14",10,"female","masc","voi"
"1127",2.43950840416575,"voi_14",11,"female","masc","voi"
"1128",2.48441655535286,"voi_14",12,"female","masc","voi"
"1129",1.77679033247649,"voi_14",13,"male","masc","sti"
"1130",1.26238463702824,"voi_14",14,"male","masc","sti"
"1131",0.337752862529917,"voi_14",15,"male","masc","sti"
"1132",1.34955860714911,"voi_14",16,"female","masc","sti"
"1133",0.689711637738069,"voi_14",17,"female","masc","sti"
"1134",2.60779682475031,"voi_14",18,"female","masc","sti"
"1135",1.07504872530324,"voi_14",19,"male","femi","fac"
"1136",0.596514051412201,"voi_14",20,"male","femi","fac"
"1137",0.307947969833226,"voi_14",21,"male","femi","fac"
"1138",0.20984025273185,"voi_14",22,"female","femi","fac"
"1139",-0.136659222075028,"voi_14",23,"female","femi","fac"
"1140",0.880066797144922,"voi_14",24,"female","femi","fac"
"1141",1.86349524307191,"voi_14",25,"male","femi","voi"
"1142",5.09944949463092,"voi_14",26,"male","femi","voi"
"1143",3.37089834751938,"voi_14",27,"male","femi","voi"
"1144",3.00396395089597,"voi_14",28,"female","femi","voi"
"1145",1.91972868917506,"voi_14",29,"female","femi","voi"
"1146",2.57537959233605,"voi_14",30,"female","femi","voi"
"1147",0.761659896013984,"voi_14",31,"male","femi","sti"
"1148",1.68104461051927,"voi_14",32,"male","femi","sti"
"1149",2.30330606326884,"voi_14",33,"male","femi","sti"
"1150",2.33726957451816,"voi_14",34,"female","femi","sti"
"1151",2.38479823336233,"voi_14",35,"female","femi","sti"
"1152",2.07853455979267,"voi_14",36,"female","femi","sti"
"1153",0.632990239480869,"voi_15",1,"male","masc","fac"
"1154",0.846366424539461,"voi_15",2,"male","masc","fac"
"1155",1.57944258604716,"voi_15",3,"male","masc","fac"
"1156",0.739358554321089,"voi_15",4,"female","masc","fac"
"1157",0.573392209012357,"voi_15",5,"female","masc","fac"
"1158",0.577440687077273,"voi_15",6,"female","masc","fac"
"1159",2.53646582190986,"voi_15",7,"male","masc","voi"
"1160",2.75607391337858,"voi_15",8,"male","masc","voi"
"1161",2.68987980557889,"voi_15",9,"male","masc","voi"
"1162",4.3058200815568,"voi_15",10,"female","masc","voi"
"1163",2.39913437314587,"voi_15",11,"female","masc","voi"
"1164",2.21757672715635,"voi_15",12,"female","masc","voi"
"1165",1.73569193542959,"voi_15",13,"male","masc","sti"
"1166",1.14677173615164,"voi_15",14,"male","masc","sti"
"1167",0.275257299432645,"voi_15",15,"male","masc","sti"
"1168",1.3272426536985,"voi_15",16,"female","masc","sti"
"1169",1.18274006206388,"voi_15",17,"female","masc","sti"
"1170",2.56555928891962,"voi_15",18,"female","masc","sti"
"1171",1.11307904849396,"voi_15",19,"male","femi","fac"
"1172",0.934699171653572,"voi_15",20,"male","femi","fac"
"1173",0.507994424220357,"voi_15",21,"male","femi","fac"
"1174",0.511677155983148,"voi_15",22,"female","femi","fac"
"1175",0.0183528338826812,"voi_15",23,"female","femi","fac"
"1176",0.830462084166372,"voi_15",24,"female","femi","fac"
"1177",2.34857719456237,"voi_15",25,"male","femi","voi"
"1178",5.46171736271353,"voi_15",26,"male","femi","voi"
"1179",3.45780929199864,"voi_15",27,"male","femi","voi"
"1180",2.87395428492873,"voi_15",28,"female","femi","voi"
"1181",2.2590019354941,"voi_15",29,"female","femi","voi"
"1182",2.72260130188036,"voi_15",30,"female","femi","voi"
"1183",0.936866623221845,"voi_15",31,"male","femi","sti"
"1184",1.76044517059756,"voi_15",32,"male","femi","sti"
"1185",2.42985912181601,"voi_15",33,"male","femi","sti"
"1186",1.99958195555634,"voi_15",34,"female","femi","sti"
"1187",2.60124787028771,"voi_15",35,"female","femi","sti"
"1188",1.95342185423173,"voi_15",36,"female","femi","sti"
"1189",0.166145467848342,"voi_16",1,"male","masc","fac"
"1190",0.868382058095069,"voi_16",2,"male","masc","fac"
"1191",1.63824461942746,"voi_16",3,"male","masc","fac"
"1192",1.04466201050485,"voi_16",4,"female","masc","fac"
"1193",0.632657052141088,"voi_16",5,"female","masc","fac"
"1194",0.717857043417142,"voi_16",6,"female","masc","fac"
"1195",2.77466829014949,"voi_16",7,"male","masc","voi"
"1196",2.77568270165544,"voi_16",8,"male","masc","voi"
"1197",2.76178175379145,"voi_16",9,"male","masc","voi"
"1198",5.16654143149991,"voi_16",10,"female","masc","voi"
"1199",2.5057886792991,"voi_16",11,"female","masc","voi"
"1200",2.39336374574575,"voi_16",12,"female","masc","voi"
"1201",1.66070723387977,"voi_16",13,"male","masc","sti"
"1202",1.2140214577995,"voi_16",14,"male","masc","sti"
"1203",0.266349710639643,"voi_16",15,"male","masc","sti"
"1204",1.532433420636,"voi_16",16,"female","masc","sti"
"1205",0.985407218753409,"voi_16",17,"female","masc","sti"
"1206",2.63242050480523,"voi_16",18,"female","masc","sti"
"1207",0.851744205545231,"voi_16",19,"male","femi","fac"
"1208",1.14432600439049,"voi_16",20,"male","femi","fac"
"1209",0.600948213712024,"voi_16",21,"male","femi","fac"
"1210",0.691810138620289,"voi_16",22,"female","femi","fac"
"1211",-0.0977338516573966,"voi_16",23,"female","femi","fac"
"1212",0.89075416052158,"voi_16",24,"female","femi","fac"
"1213",2.23057073625884,"voi_16",25,"male","femi","voi"
"1214",5.89901012938827,"voi_16",26,"male","femi","voi"
"1215",3.89893504997986,"voi_16",27,"male","femi","voi"
"1216",3.6182290624727,"voi_16",28,"female","femi","voi"
"1217",2.40225001163949,"voi_16",29,"female","femi","voi"
"1218",3.17199044584859,"voi_16",30,"female","femi","voi"
"1219",0.900810513289361,"voi_16",31,"male","femi","sti"
"1220",1.86505641475649,"voi_16",32,"male","femi","sti"
"1221",2.26456855518924,"voi_16",33,"male","femi","sti"
"1222",2.25608553207306,"voi_16",34,"female","femi","sti"
"1223",2.96401481141413,"voi_16",35,"female","femi","sti"
"1224",2.55467347100228,"voi_16",36,"female","femi","sti"
"1225",0.288873053368148,"voi_17",1,"male","masc","fac"
"1226",0.880924940541443,"voi_17",2,"male","masc","fac"
"1227",1.92905523045501,"voi_17",3,"male","masc","fac"
"1228",0.856545513995104,"voi_17",4,"female","masc","fac"
"1229",1.14537287525658,"voi_17",5,"female","masc","fac"
"1230",0.761060323730885,"voi_17",6,"female","masc","fac"
"1231",3.15104767247881,"voi_17",7,"male","masc","voi"
"1232",2.94945499804426,"voi_17",8,"male","masc","voi"
"1233",2.88773817998494,"voi_17",9,"male","masc","voi"
"1234",4.75096570640744,"voi_17",10,"female","masc","voi"
"1235",2.80750627057091,"voi_17",11,"female","masc","voi"
"1236",2.65543494593041,"voi_17",12,"female","masc","voi"
"1237",2.12990875191235,"voi_17",13,"male","masc","sti"
"1238",1.498663280068,"voi_17",14,"male","masc","sti"
"1239",0.364800532579008,"voi_17",15,"male","masc","sti"
"1240",1.5473392891606,"voi_17",16,"female","masc","sti"
"1241",0.83331295778411,"voi_17",17,"female","masc","sti"
"1242",3.02546554201644,"voi_17",18,"female","masc","sti"
"1243",1.050364792837,"voi_17",19,"male","femi","fac"
"1244",1.0683488252225,"voi_17",20,"male","femi","fac"
"1245",0.500711298031052,"voi_17",21,"male","femi","fac"
"1246",0.53685555617797,"voi_17",22,"female","femi","fac"
"1247",-0.319630124561714,"voi_17",23,"female","femi","fac"
"1248",0.837290387092309,"voi_17",24,"female","femi","fac"
"1249",2.38397640949751,"voi_17",25,"male","femi","voi"
"1250",6.5484916234734,"voi_17",26,"male","femi","voi"
"1251",4.08695402984954,"voi_17",27,"male","femi","voi"
"1252",3.50499345359604,"voi_17",28,"female","femi","voi"
"1253",2.29309625912911,"voi_17",29,"female","femi","voi"
"1254",3.10252953144152,"voi_17",30,"female","femi","voi"
"1255",0.938730370318799,"voi_17",31,"male","femi","sti"
"1256",2.1533920899397,"voi_17",32,"male","femi","sti"
"1257",2.60886350839717,"voi_17",33,"male","femi","sti"
"1258",2.21946069775034,"voi_17",34,"female","femi","sti"
"1259",3.20371481644831,"voi_17",35,"female","femi","sti"
"1260",2.21483713024957,"voi_17",36,"female","femi","sti"
"1261",0.700083132205254,"voi_18",1,"male","masc","fac"
"1262",0.944726324014678,"voi_18",2,"male","masc","fac"
"1263",1.99028639222314,"voi_18",3,"male","masc","fac"
"1264",1.0777789305356,"voi_18",4,"female","masc","fac"
"1265",0.891333172469395,"voi_18",5,"female","masc","fac"
"1266",0.807174996931214,"voi_18",6,"female","masc","fac"
"1267",3.26556498262808,"voi_18",7,"male","masc","voi"
"1268",3.12315301183913,"voi_18",8,"male","masc","voi"
"1269",2.85423779739471,"voi_18",9,"male","masc","voi"
"1270",4.71071546468123,"voi_18",10,"female","masc","voi"
"1271",2.97363541652598,"voi_18",11,"female","masc","voi"
"1272",2.87990868376862,"voi_18",12,"female","masc","voi"
"1273",2.32676227059461,"voi_18",13,"male","masc","sti"
"1274",1.6799048467314,"voi_18",14,"male","masc","sti"
"1275",0.570297282615279,"voi_18",15,"male","masc","sti"
"1276",1.93000805739687,"voi_18",16,"female","masc","sti"
"1277",1.00117001593017,"voi_18",17,"female","masc","sti"
"1278",3.19601439749305,"voi_18",18,"female","masc","sti"
"1279",1.1070253015836,"voi_18",19,"male","femi","fac"
"1280",1.13530233810711,"voi_18",20,"male","femi","fac"
"1281",0.448124320229,"voi_18",21,"male","femi","fac"
"1282",0.548982465096244,"voi_18",22,"female","femi","fac"
"1283",-0.0512886103385626,"voi_18",23,"female","femi","fac"
"1284",1.03882874416627,"voi_18",24,"female","femi","fac"
"1285",2.45362478521906,"voi_18",25,"male","femi","voi"
"1286",6.28319900279477,"voi_18",26,"male","femi","voi"
"1287",4.11746575402888,"voi_18",27,"male","femi","voi"
"1288",3.53366157966332,"voi_18",28,"female","femi","voi"
"1289",2.20375249230222,"voi_18",29,"female","femi","voi"
"1290",3.43387944006949,"voi_18",30,"female","femi","voi"
"1291",0.808294041125797,"voi_18",31,"male","femi","sti"
"1292",2.71556799524106,"voi_18",32,"male","femi","sti"
"1293",2.95275807803729,"voi_18",33,"male","femi","sti"
"1294",2.54611542950309,"voi_18",34,"female","femi","sti"
"1295",3.14069570876001,"voi_18",35,"female","femi","sti"
"1296",2.50582688203469,"voi_18",36,"female","femi","sti"
"1297",0.333061528882305,"voi_19",1,"male","masc","fac"
"1298",0.900227911547445,"voi_19",2,"male","masc","fac"
"1299",2.26287477656482,"voi_19",3,"male","masc","fac"
"1300",1.15587096592392,"voi_19",4,"female","masc","fac"
"1301",1.02871037397734,"voi_19",5,"female","masc","fac"
"1302",0.928622955053525,"voi_19",6,"female","masc","fac"
"1303",3.84202274063438,"voi_19",7,"male","masc","voi"
"1304",3.59010760124435,"voi_19",8,"male","masc","voi"
"1305",3.15916284415664,"voi_19",9,"male","masc","voi"
"1306",5.45656807786671,"voi_19",10,"female","masc","voi"
"1307",3.28946668649445,"voi_19",11,"female","masc","voi"
"1308",3.11748827819499,"voi_19",12,"female","masc","voi"
"1309",1.99361954234521,"voi_19",13,"male","masc","sti"
"1310",1.51921829008179,"voi_19",14,"male","masc","sti"
"1311",0.572262485061615,"voi_19",15,"male","masc","sti"
"1312",2.038428335509,"voi_19",16,"female","masc","sti"
"1313",1.0687658718044,"voi_19",17,"female","masc","sti"
"1314",3.1255745627573,"voi_19",18,"female","masc","sti"
"1315",1.36302857131556,"voi_19",19,"male","femi","fac"
"1316",1.03672226578522,"voi_19",20,"male","femi","fac"
"1317",0.534736737724062,"voi_19",21,"male","femi","fac"
"1318",0.644341579694637,"voi_19",22,"female","femi","fac"
"1319",-0.281676667709717,"voi_19",23,"female","femi","fac"
"1320",1.25354411112412,"voi_19",24,"female","femi","fac"
"1321",2.27337925924308,"voi_19",25,"male","femi","voi"
"1322",7.48791482366915,"voi_19",26,"male","femi","voi"
"1323",4.40060687421869,"voi_19",27,"male","femi","voi"
"1324",3.7939113673571,"voi_19",28,"female","femi","voi"
"1325",2.64326414721134,"voi_19",29,"female","femi","voi"
"1326",3.82201882474847,"voi_19",30,"female","femi","voi"
"1327",1.22194340015053,"voi_19",31,"male","femi","sti"
"1328",2.8247112972002,"voi_19",32,"male","femi","sti"
"1329",3.01535810854809,"voi_19",33,"male","femi","sti"
"1330",2.41250777050212,"voi_19",34,"female","femi","sti"
"1331",3.63856027662685,"voi_19",35,"female","femi","sti"
"1332",2.64193659134283,"voi_19",36,"female","femi","sti"
